gender,age,income_bracket,occupation_group,marital_status,investment_propensity,product_amt
남,50대,3000만원미만,전문직,미혼,위험중립형,3578000
여,40대,5000만원미만,서비스업,기혼,공격투자형,3658000
남,20대,1000만원미만,자영업,기혼,안정형,849000
남,30대,10000만원미만,자영업,미혼,위험중립형,13143000
여,30대,5000만원미만,사무종사자,미혼,안정추구형,6040000
여,60대,3000만원미만,서비스업,미혼,공격투자형,2040000
여,50대,5000만원미만,사무종사자,미혼,공격투자형,6314000
남,30대,5000만원미만,서비스업,기혼,위험중립형,6656000
여,60대,10000만원미만,전문직,미혼,위험중립형,9388000
여,50대,10000만원미만,전문직,미혼,안정추구형,8956000
남,50대,10000만원이상,전문직,미혼,공격투자형,39910000
여,30대,10000만원이상,서비스업,미혼,안정형,30433000
여,20대,1000만원미만,자영업,기혼,공격투자형,782000
남,30대,3000만원미만,사무종사자,미혼,공격투자형,2695000
여,20대,1000만원미만,기타,미혼,공격투자형,800000
여,60대,3000만원미만,전문직,기혼,공격투자형,1490000
여,40대,5000만원미만,전문직,미혼,공격투자형,7160000
남,60대,3000만원미만,자영업,기혼,안정형,2882000
남,40대,3000만원미만,기타,기혼,공격투자형,3025000
남,40대,1000만원미만,기타,미혼,안정추구형,554000
여,20대,1000만원미만,자영업,기혼,적극투자형,1136000
남,30대,10000만원미만,사무종사자,미혼,위험중립형,11139000
여,40대,1000만원미만,전문직,기혼,공격투자형,493000
여,40대,1000만원미만,서비스업,기혼,안정형,852000
여,30대,5000만원미만,기타,미혼,안정형,4793000
여,20대,10000만원이상,전문직,기혼,공격투자형,56110000
남,30대,10000만원미만,서비스업,기혼,안정추구형,8587000
여,50대,3000만원미만,서비스업,기혼,위험중립형,2088000
여,50대,10000만원이상,전문직,미혼,안정형,58848000
여,50대,1000만원미만,자영업,미혼,위험중립형,1029000
남,50대,10000만원미만,서비스업,기혼,적극투자형,23519000
남,40대,3000만원미만,사무종사자,미혼,안정형,2139000
여,20대,1000만원미만,사무종사자,미혼,안정형,757000
남,30대,3000만원미만,서비스업,기혼,안정형,2115000
남,40대,10000만원이상,자영업,미혼,안정추구형,71503000
남,30대,1000만원미만,기타,기혼,안정형,1208000
남,30대,3000만원미만,기타,미혼,안정형,1990000
여,50대,10000만원미만,전문직,미혼,적극투자형,15636000
남,50대,5000만원미만,기타,기혼,안정형,3813000
남,30대,10000만원미만,기타,기혼,안정형,29720000
여,30대,3000만원미만,기타,기혼,안정형,1161000
남,40대,10000만원이상,서비스업,미혼,안정형,24202000
여,20대,5000만원미만,자영업,기혼,안정형,3716000
남,40대,3000만원미만,전문직,미혼,위험중립형,4006000
남,60대,1000만원미만,기타,미혼,적극투자형,1265000
여,50대,3000만원미만,사무종사자,기혼,위험중립형,1950000
여,30대,10000만원이상,서비스업,기혼,적극투자형,69018000
여,30대,1000만원미만,기타,미혼,적극투자형,504000
여,50대,3000만원미만,자영업,기혼,공격투자형,4634000
남,60대,3000만원미만,사무종사자,기혼,적극투자형,2310000
남,40대,3000만원미만,자영업,미혼,위험중립형,4486000
여,30대,3000만원미만,사무종사자,미혼,공격투자형,2100000
남,60대,5000만원미만,사무종사자,기혼,공격투자형,10866000
여,60대,5000만원미만,자영업,기혼,안정추구형,3705000
남,50대,1000만원미만,전문직,기혼,안정추구형,870000
남,50대,1000만원미만,전문직,미혼,공격투자형,862000
여,40대,10000만원이상,기타,미혼,공격투자형,41867000
여,50대,10000만원이상,사무종사자,미혼,적극투자형,42457000
남,30대,5000만원미만,기타,미혼,공격투자형,6341000
여,40대,10000만원미만,서비스업,기혼,공격투자형,14011000
남,50대,1000만원미만,자영업,기혼,공격투자형,1207000
남,50대,5000만원미만,기타,미혼,안정형,5899000
여,50대,5000만원미만,사무종사자,미혼,안정추구형,5284000
남,40대,3000만원미만,기타,기혼,위험중립형,4284000
여,20대,3000만원미만,서비스업,기혼,적극투자형,2341000
남,40대,1000만원미만,자영업,미혼,안정추구형,935000
여,50대,10000만원미만,자영업,미혼,위험중립형,10987000
남,40대,3000만원미만,사무종사자,기혼,공격투자형,2566000
남,40대,5000만원미만,자영업,기혼,적극투자형,8399000
남,40대,5000만원미만,서비스업,기혼,안정추구형,3396000
여,30대,1000만원미만,사무종사자,기혼,안정형,567000
남,60대,3000만원미만,기타,기혼,위험중립형,5346000
여,50대,5000만원미만,사무종사자,미혼,적극투자형,4449000
남,60대,1000만원미만,사무종사자,기혼,안정형,611000
남,30대,10000만원미만,자영업,미혼,안정추구형,10508000
남,50대,3000만원미만,자영업,기혼,공격투자형,3389000
남,40대,10000만원미만,서비스업,기혼,안정추구형,14907000
남,40대,3000만원미만,자영업,기혼,안정형,2496000
여,40대,5000만원미만,사무종사자,기혼,안정추구형,5279000
여,50대,10000만원미만,사무종사자,미혼,안정형,7938000
여,40대,10000만원이상,서비스업,기혼,안정형,22786000
여,50대,10000만원이상,서비스업,기혼,안정형,27026000
여,20대,3000만원미만,기타,기혼,안정추구형,1922000
남,50대,10000만원미만,기타,미혼,공격투자형,15210000
남,20대,10000만원미만,전문직,미혼,안정추구형,12913000
남,50대,3000만원미만,서비스업,기혼,안정추구형,4633000
남,50대,5000만원미만,사무종사자,기혼,위험중립형,6905000
남,40대,5000만원미만,전문직,미혼,적극투자형,7097000
남,20대,3000만원미만,서비스업,미혼,위험중립형,1986000
여,60대,3000만원미만,서비스업,기혼,안정추구형,1685000
여,20대,3000만원미만,사무종사자,미혼,공격투자형,2975000
여,40대,5000만원미만,사무종사자,기혼,안정형,4816000
여,30대,10000만원이상,사무종사자,기혼,공격투자형,38772000
남,50대,3000만원미만,기타,기혼,안정추구형,2080000
여,30대,10000만원미만,기타,기혼,공격투자형,13033000
남,60대,5000만원미만,자영업,기혼,안정추구형,5436000
남,20대,5000만원미만,사무종사자,미혼,위험중립형,6278000
남,60대,3000만원미만,기타,미혼,공격투자형,2349000
여,40대,1000만원미만,서비스업,미혼,공격투자형,901000
여,20대,10000만원이상,전문직,기혼,적극투자형,53150000
남,20대,3000만원미만,기타,기혼,안정추구형,2457000
여,20대,3000만원미만,자영업,미혼,적극투자형,3645000
남,60대,1000만원미만,서비스업,미혼,적극투자형,775000
여,50대,10000만원미만,사무종사자,기혼,공격투자형,6288000
여,50대,3000만원미만,사무종사자,미혼,공격투자형,3824000
남,40대,5000만원미만,사무종사자,미혼,안정형,3742000
남,60대,10000만원미만,서비스업,기혼,안정추구형,30126000
남,40대,3000만원미만,전문직,기혼,위험중립형,2485000
여,30대,10000만원미만,자영업,기혼,안정추구형,8994000
남,20대,1000만원미만,서비스업,미혼,공격투자형,697000
여,20대,10000만원미만,자영업,미혼,위험중립형,13049000
남,50대,10000만원이상,기타,기혼,안정추구형,27158000
여,30대,10000만원미만,전문직,기혼,위험중립형,16148000
남,20대,5000만원미만,자영업,미혼,안정형,3323000
남,30대,10000만원미만,전문직,기혼,적극투자형,10862000
여,50대,5000만원미만,전문직,기혼,공격투자형,4962000
여,60대,3000만원미만,서비스업,미혼,공격투자형,4069000
남,60대,1000만원미만,기타,미혼,안정추구형,884000
남,50대,5000만원미만,전문직,기혼,안정추구형,10533000
남,40대,3000만원미만,자영업,기혼,공격투자형,5128000
남,60대,3000만원미만,서비스업,미혼,적극투자형,4192000
여,60대,1000만원미만,전문직,미혼,안정형,494000
여,30대,3000만원미만,서비스업,기혼,적극투자형,2519000
남,30대,5000만원미만,서비스업,기혼,위험중립형,9053000
남,60대,5000만원미만,서비스업,기혼,안정형,4268000
여,20대,10000만원미만,사무종사자,기혼,안정추구형,14443000
남,60대,10000만원미만,서비스업,미혼,공격투자형,13098000
남,30대,3000만원미만,자영업,기혼,안정형,3213000
남,40대,10000만원이상,기타,미혼,공격투자형,53293000
남,20대,5000만원미만,사무종사자,미혼,안정추구형,7899000
여,20대,3000만원미만,자영업,기혼,위험중립형,2502000
남,30대,5000만원미만,자영업,기혼,위험중립형,4878000
여,40대,10000만원이상,서비스업,미혼,공격투자형,73747000
남,20대,10000만원미만,서비스업,미혼,안정형,11297000
남,50대,10000만원미만,사무종사자,기혼,안정추구형,13634000
여,60대,10000만원미만,전문직,기혼,위험중립형,14900000
여,30대,5000만원미만,자영업,기혼,안정형,5697000
남,60대,10000만원미만,서비스업,미혼,적극투자형,17511000
여,60대,1000만원미만,전문직,미혼,공격투자형,467000
여,30대,3000만원미만,기타,기혼,적극투자형,4959000
여,40대,1000만원미만,전문직,미혼,공격투자형,1287000
여,30대,10000만원미만,기타,기혼,안정추구형,9722000
여,50대,5000만원미만,사무종사자,기혼,위험중립형,5396000
남,20대,10000만원이상,기타,미혼,적극투자형,21555000
남,50대,1000만원미만,전문직,기혼,적극투자형,1772000
남,20대,1000만원미만,전문직,기혼,안정추구형,730000
남,30대,3000만원미만,전문직,기혼,공격투자형,2757000
남,60대,1000만원미만,자영업,기혼,안정형,1268000
남,60대,10000만원미만,사무종사자,미혼,위험중립형,10601000
남,60대,3000만원미만,전문직,기혼,공격투자형,3847000
남,20대,3000만원미만,자영업,기혼,공격투자형,3412000
남,40대,10000만원이상,서비스업,기혼,공격투자형,89815000
남,50대,10000만원미만,전문직,기혼,적극투자형,15082000
여,40대,5000만원미만,자영업,미혼,위험중립형,4229000
여,40대,3000만원미만,전문직,미혼,공격투자형,2649000
남,60대,10000만원미만,서비스업,미혼,안정추구형,22310000
남,30대,3000만원미만,전문직,미혼,공격투자형,2510000
여,50대,3000만원미만,전문직,미혼,적극투자형,3056000
남,20대,1000만원미만,기타,기혼,위험중립형,380000
여,50대,3000만원미만,서비스업,미혼,적극투자형,2214000
여,60대,1000만원미만,전문직,기혼,위험중립형,580000
남,30대,1000만원미만,사무종사자,미혼,공격투자형,1034000
여,50대,1000만원미만,자영업,미혼,공격투자형,454000
여,40대,5000만원미만,서비스업,미혼,안정추구형,6341000
여,20대,3000만원미만,자영업,기혼,안정형,2881000
남,30대,5000만원미만,자영업,기혼,적극투자형,8249000
남,20대,5000만원미만,전문직,미혼,공격투자형,11132000
여,40대,10000만원미만,전문직,기혼,공격투자형,13921000
여,50대,10000만원이상,사무종사자,미혼,안정형,20993000
여,20대,5000만원미만,기타,미혼,안정추구형,7242000
남,30대,1000만원미만,서비스업,미혼,안정추구형,769000
여,60대,3000만원미만,사무종사자,기혼,위험중립형,3155000
여,60대,10000만원미만,자영업,미혼,안정추구형,11573000
여,40대,5000만원미만,서비스업,기혼,안정형,5218000
여,30대,10000만원이상,서비스업,기혼,위험중립형,23406000
여,40대,5000만원미만,기타,기혼,안정추구형,5298000
남,40대,1000만원미만,기타,미혼,적극투자형,1224000
남,30대,1000만원미만,기타,미혼,안정형,538000
여,50대,1000만원미만,서비스업,미혼,공격투자형,1411000
여,30대,5000만원미만,기타,기혼,적극투자형,5644000
여,30대,1000만원미만,전문직,기혼,공격투자형,1131000
남,20대,1000만원미만,전문직,미혼,적극투자형,509000
남,50대,10000만원미만,기타,기혼,적극투자형,29666000
여,50대,10000만원미만,자영업,기혼,적극투자형,21471000
남,50대,10000만원이상,자영업,기혼,적극투자형,53762000
여,50대,1000만원미만,전문직,기혼,안정추구형,614000
남,50대,10000만원미만,사무종사자,기혼,공격투자형,9541000
여,20대,1000만원미만,사무종사자,미혼,안정추구형,465000
여,40대,5000만원미만,사무종사자,기혼,적극투자형,8274000
남,50대,5000만원미만,전문직,미혼,위험중립형,9966000
여,20대,1000만원미만,전문직,미혼,안정추구형,806000
남,30대,10000만원이상,기타,기혼,안정추구형,32593000
여,30대,10000만원미만,자영업,기혼,안정형,9691000
남,60대,10000만원미만,기타,미혼,공격투자형,16608000
여,30대,5000만원미만,기타,기혼,안정추구형,4562000
여,20대,1000만원미만,사무종사자,미혼,안정추구형,1036000
남,40대,10000만원이상,전문직,기혼,안정추구형,21192000
남,50대,5000만원미만,서비스업,미혼,적극투자형,6186000
남,20대,3000만원미만,기타,기혼,공격투자형,1974000
남,30대,1000만원미만,서비스업,기혼,공격투자형,797000
남,50대,3000만원미만,자영업,미혼,공격투자형,4393000
남,30대,5000만원미만,사무종사자,기혼,안정형,2014000
남,30대,5000만원미만,기타,미혼,안정추구형,5588000
여,60대,5000만원미만,자영업,기혼,위험중립형,6953000
여,30대,10000만원이상,자영업,기혼,안정형,47307000
남,40대,3000만원미만,서비스업,미혼,적극투자형,3008000
여,20대,5000만원미만,전문직,미혼,공격투자형,5010000
여,30대,3000만원미만,자영업,미혼,적극투자형,2763000
여,30대,1000만원미만,기타,미혼,안정형,791000
남,50대,10000만원이상,전문직,기혼,안정추구형,47956000
여,60대,3000만원미만,전문직,미혼,안정형,2236000
여,20대,3000만원미만,사무종사자,기혼,공격투자형,1316000
여,60대,5000만원미만,기타,기혼,안정추구형,4842000
남,20대,10000만원이상,기타,기혼,공격투자형,35147000
남,60대,10000만원미만,전문직,기혼,안정추구형,10068000
남,60대,10000만원미만,자영업,기혼,위험중립형,18786000
여,50대,5000만원미만,전문직,미혼,안정형,3399000
여,50대,5000만원미만,전문직,기혼,안정형,4840000
남,40대,10000만원미만,자영업,미혼,안정형,14184000
여,30대,5000만원미만,서비스업,기혼,위험중립형,4230000
남,20대,5000만원미만,사무종사자,기혼,위험중립형,9647000
남,40대,3000만원미만,서비스업,기혼,공격투자형,1191000
남,50대,10000만원미만,사무종사자,미혼,안정형,18642000
여,40대,5000만원미만,기타,기혼,적극투자형,8931000
남,20대,3000만원미만,서비스업,기혼,적극투자형,5921000
남,50대,3000만원미만,전문직,기혼,위험중립형,3025000
남,30대,5000만원미만,자영업,기혼,공격투자형,7073000
남,60대,3000만원미만,사무종사자,기혼,공격투자형,6959000
여,30대,1000만원미만,사무종사자,기혼,공격투자형,740000
남,40대,3000만원미만,자영업,미혼,적극투자형,1800000
여,50대,5000만원미만,자영업,기혼,적극투자형,10345000
남,60대,3000만원미만,사무종사자,기혼,공격투자형,3269000
여,50대,3000만원미만,기타,기혼,공격투자형,3363000
남,60대,3000만원미만,서비스업,기혼,공격투자형,2988000
남,20대,10000만원미만,기타,미혼,안정추구형,17662000
남,50대,3000만원미만,전문직,미혼,안정형,2093000
여,40대,10000만원이상,자영업,기혼,적극투자형,27824000
남,40대,5000만원미만,기타,미혼,위험중립형,4562000
여,30대,3000만원미만,기타,미혼,적극투자형,1821000
남,20대,10000만원이상,사무종사자,기혼,위험중립형,28210000
남,20대,3000만원미만,전문직,기혼,적극투자형,3425000
여,50대,1000만원미만,자영업,미혼,공격투자형,972000
여,20대,10000만원미만,사무종사자,기혼,공격투자형,20880000
여,50대,3000만원미만,자영업,미혼,위험중립형,3588000
여,20대,3000만원미만,사무종사자,기혼,안정추구형,3167000
여,40대,3000만원미만,사무종사자,기혼,공격투자형,2181000
남,50대,5000만원미만,자영업,미혼,공격투자형,9057000
남,30대,3000만원미만,서비스업,기혼,안정형,1776000
남,60대,3000만원미만,서비스업,미혼,공격투자형,2288000
여,60대,10000만원미만,서비스업,기혼,위험중립형,21109000
남,30대,3000만원미만,기타,기혼,적극투자형,2999000
여,20대,10000만원미만,자영업,기혼,안정형,11634000
남,20대,5000만원미만,서비스업,기혼,공격투자형,8309000
남,30대,5000만원미만,서비스업,기혼,위험중립형,6202000
남,30대,5000만원미만,전문직,기혼,적극투자형,12152000
남,60대,3000만원미만,기타,미혼,위험중립형,1234000
여,60대,3000만원미만,자영업,미혼,안정형,1136000
여,30대,5000만원미만,서비스업,기혼,안정추구형,5319000
남,50대,3000만원미만,전문직,미혼,공격투자형,2589000
여,50대,5000만원미만,자영업,기혼,적극투자형,2663000
남,20대,5000만원미만,전문직,기혼,공격투자형,8238000
남,40대,3000만원미만,사무종사자,기혼,안정형,2189000
남,40대,3000만원미만,사무종사자,기혼,안정추구형,2629000
남,30대,5000만원미만,사무종사자,미혼,위험중립형,7393000
여,20대,5000만원미만,자영업,기혼,적극투자형,4086000
남,40대,10000만원이상,사무종사자,기혼,안정형,27579000
여,60대,3000만원미만,사무종사자,기혼,안정형,3257000
남,20대,3000만원미만,자영업,미혼,적극투자형,2334000
여,40대,10000만원이상,사무종사자,미혼,적극투자형,32682000
남,20대,1000만원미만,서비스업,미혼,안정추구형,608000
여,30대,5000만원미만,서비스업,기혼,공격투자형,7993000
여,60대,10000만원이상,서비스업,미혼,위험중립형,53169000
여,40대,10000만원미만,서비스업,기혼,공격투자형,24749000
여,30대,3000만원미만,자영업,기혼,위험중립형,1159000
여,20대,5000만원미만,서비스업,미혼,위험중립형,6610000
여,60대,1000만원미만,전문직,기혼,안정형,754000
여,60대,10000만원이상,전문직,미혼,공격투자형,29257000
여,40대,5000만원미만,자영업,기혼,적극투자형,5131000
여,50대,10000만원이상,전문직,기혼,안정형,52246000
여,40대,5000만원미만,전문직,기혼,위험중립형,8291000
남,40대,3000만원미만,사무종사자,미혼,위험중립형,3451000
여,40대,5000만원미만,전문직,기혼,안정형,5792000
남,20대,10000만원미만,사무종사자,기혼,위험중립형,15001000
여,20대,10000만원미만,자영업,미혼,공격투자형,14552000
남,30대,10000만원미만,기타,기혼,적극투자형,9694000
여,30대,3000만원미만,서비스업,기혼,안정추구형,2293000
남,40대,1000만원미만,전문직,미혼,안정추구형,925000
남,20대,10000만원미만,서비스업,기혼,적극투자형,11517000
여,40대,3000만원미만,사무종사자,기혼,안정추구형,2128000
남,20대,3000만원미만,자영업,미혼,위험중립형,2273000
여,30대,5000만원미만,전문직,미혼,위험중립형,7627000
여,40대,1000만원미만,서비스업,미혼,안정추구형,585000
남,50대,10000만원미만,전문직,기혼,안정형,7949000
여,60대,1000만원미만,자영업,기혼,안정형,396000
남,30대,3000만원미만,전문직,기혼,안정형,1591000
남,60대,5000만원미만,자영업,기혼,공격투자형,9479000
여,20대,1000만원미만,사무종사자,기혼,위험중립형,907000
남,30대,10000만원미만,사무종사자,미혼,공격투자형,13822000
남,30대,1000만원미만,전문직,기혼,위험중립형,708000
남,30대,5000만원미만,전문직,기혼,공격투자형,7165000
여,30대,1000만원미만,전문직,미혼,안정형,731000
여,20대,5000만원미만,전문직,기혼,적극투자형,6311000
남,20대,3000만원미만,서비스업,미혼,공격투자형,1115000
여,50대,3000만원미만,사무종사자,기혼,위험중립형,3348000
남,30대,3000만원미만,사무종사자,기혼,안정추구형,2414000
여,30대,5000만원미만,서비스업,기혼,적극투자형,5851000
남,30대,10000만원미만,사무종사자,기혼,안정추구형,15706000
남,60대,10000만원미만,기타,기혼,안정추구형,14554000
여,50대,10000만원미만,전문직,미혼,공격투자형,7179000
남,40대,1000만원미만,전문직,기혼,안정추구형,642000
남,50대,5000만원미만,기타,미혼,적극투자형,6450000
남,30대,10000만원미만,사무종사자,기혼,위험중립형,22080000
여,30대,10000만원미만,기타,기혼,공격투자형,16029000
남,30대,3000만원미만,전문직,기혼,안정형,1441000
여,50대,10000만원이상,전문직,미혼,적극투자형,43918000
남,60대,1000만원미만,자영업,기혼,안정형,572000
여,60대,3000만원미만,서비스업,기혼,안정추구형,1253000
여,50대,3000만원미만,기타,미혼,안정형,1460000
남,40대,10000만원이상,서비스업,기혼,공격투자형,21591000
남,30대,3000만원미만,사무종사자,기혼,안정형,3083000
남,30대,10000만원미만,전문직,기혼,적극투자형,13630000
남,40대,3000만원미만,사무종사자,기혼,공격투자형,2937000
여,20대,10000만원미만,전문직,미혼,적극투자형,9039000
여,30대,10000만원이상,사무종사자,기혼,위험중립형,22469000
남,40대,3000만원미만,기타,기혼,적극투자형,5178000
여,30대,3000만원미만,자영업,미혼,안정형,2067000
여,60대,3000만원미만,기타,기혼,위험중립형,1589000
남,40대,3000만원미만,전문직,기혼,안정추구형,1682000
남,30대,3000만원미만,자영업,기혼,공격투자형,4267000
남,50대,10000만원이상,자영업,기혼,공격투자형,64994000
여,40대,5000만원미만,전문직,기혼,안정추구형,4466000
남,50대,1000만원미만,전문직,기혼,안정형,249000
남,30대,5000만원미만,서비스업,미혼,위험중립형,6446000
여,50대,5000만원미만,기타,기혼,안정추구형,2509000
여,30대,1000만원미만,기타,미혼,적극투자형,1056000
남,50대,3000만원미만,자영업,미혼,안정추구형,4405000
남,40대,5000만원미만,서비스업,미혼,적극투자형,12117000
남,30대,1000만원미만,자영업,미혼,적극투자형,1501000
여,30대,5000만원미만,자영업,미혼,안정추구형,7019000
여,40대,3000만원미만,자영업,기혼,위험중립형,1574000
남,40대,1000만원미만,기타,기혼,안정추구형,946000
남,30대,10000만원미만,기타,기혼,위험중립형,19154000
남,40대,3000만원미만,기타,기혼,위험중립형,2526000
남,60대,1000만원미만,사무종사자,미혼,안정형,753000
여,20대,5000만원미만,사무종사자,기혼,위험중립형,1878000
여,50대,5000만원미만,사무종사자,기혼,공격투자형,5898000
여,30대,5000만원미만,자영업,기혼,공격투자형,14606000
여,50대,10000만원이상,기타,기혼,공격투자형,45550000
남,60대,1000만원미만,전문직,기혼,공격투자형,855000
남,40대,10000만원이상,기타,기혼,안정형,31894000
남,30대,10000만원미만,자영업,기혼,공격투자형,13826000
여,40대,3000만원미만,전문직,기혼,적극투자형,2637000
여,40대,3000만원미만,사무종사자,미혼,위험중립형,1297000
여,50대,1000만원미만,자영업,기혼,적극투자형,657000
남,50대,3000만원미만,전문직,미혼,안정형,2991000
여,30대,5000만원미만,사무종사자,미혼,위험중립형,11117000
여,40대,3000만원미만,기타,기혼,안정형,1884000
여,30대,5000만원미만,자영업,기혼,위험중립형,6187000
여,20대,3000만원미만,사무종사자,미혼,위험중립형,2740000
여,40대,10000만원미만,사무종사자,미혼,공격투자형,17972000
남,50대,3000만원미만,자영업,미혼,안정형,1687000
여,30대,10000만원이상,사무종사자,미혼,안정형,21435000
남,30대,10000만원이상,사무종사자,기혼,위험중립형,30986000
여,50대,1000만원미만,자영업,기혼,안정형,495000
여,20대,1000만원미만,기타,미혼,위험중립형,666000
여,30대,10000만원미만,사무종사자,기혼,안정형,9059000
여,30대,3000만원미만,서비스업,미혼,안정형,1305000
여,50대,10000만원미만,자영업,기혼,위험중립형,16449000
남,40대,3000만원미만,자영업,미혼,안정형,2119000
남,30대,10000만원미만,전문직,기혼,공격투자형,12984000
남,40대,10000만원이상,전문직,미혼,공격투자형,76734000
여,30대,10000만원미만,전문직,기혼,적극투자형,10909000
여,50대,10000만원미만,전문직,미혼,안정형,11676000
여,60대,3000만원미만,사무종사자,기혼,안정추구형,3085000
남,40대,1000만원미만,전문직,기혼,안정추구형,623000
여,30대,5000만원미만,서비스업,미혼,공격투자형,13978000
여,30대,5000만원미만,자영업,기혼,안정추구형,3774000
남,50대,10000만원이상,자영업,미혼,위험중립형,43402000
남,60대,3000만원미만,자영업,미혼,안정추구형,2778000
여,30대,5000만원미만,자영업,기혼,공격투자형,7031000
남,60대,3000만원미만,사무종사자,기혼,위험중립형,2782000
여,20대,5000만원미만,자영업,미혼,안정추구형,5347000
남,40대,3000만원미만,사무종사자,기혼,적극투자형,2292000
남,30대,1000만원미만,전문직,기혼,안정형,770000
남,30대,10000만원미만,사무종사자,기혼,안정형,17954000
여,30대,5000만원미만,서비스업,기혼,안정형,4502000
여,40대,1000만원미만,전문직,미혼,적극투자형,1230000
여,50대,3000만원미만,기타,기혼,안정추구형,3066000
남,30대,5000만원미만,자영업,미혼,적극투자형,4539000
남,50대,3000만원미만,자영업,기혼,안정추구형,2100000
남,40대,5000만원미만,기타,기혼,안정형,8563000
남,50대,3000만원미만,사무종사자,기혼,안정추구형,2231000
남,50대,3000만원미만,기타,기혼,공격투자형,2590000
여,40대,10000만원미만,사무종사자,미혼,안정추구형,13738000
여,50대,10000만원미만,사무종사자,기혼,안정추구형,21336000
남,30대,5000만원미만,기타,기혼,공격투자형,4801000
여,20대,1000만원미만,기타,미혼,적극투자형,690000
여,60대,10000만원미만,사무종사자,미혼,위험중립형,12143000
남,50대,3000만원미만,자영업,미혼,공격투자형,2782000
남,20대,5000만원미만,기타,기혼,안정형,3702000
여,30대,5000만원미만,기타,기혼,공격투자형,5502000
남,20대,1000만원미만,기타,미혼,안정형,778000
남,40대,3000만원미만,자영업,미혼,공격투자형,3727000
남,40대,10000만원미만,전문직,미혼,적극투자형,17807000
여,40대,10000만원미만,서비스업,기혼,안정추구형,12035000
여,40대,1000만원미만,자영업,기혼,안정형,987000
남,30대,1000만원미만,자영업,미혼,공격투자형,1450000
여,30대,3000만원미만,사무종사자,미혼,안정추구형,1128000
남,20대,1000만원미만,기타,미혼,안정추구형,558000
남,20대,10000만원이상,전문직,기혼,적극투자형,30583000
남,50대,3000만원미만,서비스업,기혼,적극투자형,3122000
남,20대,3000만원미만,자영업,미혼,안정추구형,2403000
남,20대,5000만원미만,기타,기혼,안정추구형,4099000
남,60대,10000만원미만,서비스업,기혼,위험중립형,35085000
여,40대,5000만원미만,서비스업,기혼,안정추구형,7137000
남,60대,10000만원이상,사무종사자,기혼,위험중립형,39534000
남,40대,5000만원미만,기타,기혼,안정추구형,7512000
여,40대,3000만원미만,기타,기혼,적극투자형,3540000
여,40대,5000만원미만,서비스업,기혼,안정형,2502000
남,20대,1000만원미만,사무종사자,기혼,안정형,794000
여,40대,10000만원미만,전문직,미혼,안정추구형,14383000
여,40대,5000만원미만,자영업,기혼,안정형,2918000
남,30대,3000만원미만,사무종사자,미혼,안정형,2671000
남,50대,3000만원미만,사무종사자,기혼,적극투자형,2870000
남,20대,5000만원미만,사무종사자,기혼,위험중립형,4916000
남,30대,5000만원미만,전문직,기혼,안정형,6037000
여,40대,10000만원이상,자영업,미혼,안정추구형,24492000
남,20대,3000만원미만,서비스업,기혼,공격투자형,1804000
남,20대,3000만원미만,전문직,기혼,위험중립형,2524000
남,20대,10000만원미만,사무종사자,기혼,적극투자형,12798000
여,40대,10000만원미만,전문직,미혼,적극투자형,27059000
여,30대,10000만원미만,자영업,기혼,적극투자형,13605000
남,30대,5000만원미만,자영업,기혼,적극투자형,9919000
남,20대,10000만원미만,사무종사자,미혼,위험중립형,23704000
여,30대,3000만원미만,기타,미혼,위험중립형,3463000
남,30대,5000만원미만,서비스업,기혼,안정형,8470000
남,20대,5000만원미만,전문직,기혼,공격투자형,6633000
남,50대,1000만원미만,서비스업,미혼,공격투자형,852000
남,30대,10000만원이상,서비스업,기혼,위험중립형,41607000
여,30대,10000만원미만,기타,기혼,공격투자형,14599000
남,60대,10000만원미만,전문직,기혼,위험중립형,9893000
여,20대,3000만원미만,서비스업,기혼,적극투자형,2437000
여,40대,5000만원미만,기타,미혼,위험중립형,6614000
여,30대,3000만원미만,전문직,기혼,안정형,1724000
남,40대,10000만원미만,자영업,미혼,위험중립형,16202000
남,60대,1000만원미만,사무종사자,기혼,적극투자형,913000
여,30대,10000만원미만,사무종사자,미혼,안정추구형,16276000
남,60대,3000만원미만,기타,미혼,안정추구형,2354000
남,30대,10000만원이상,기타,미혼,안정형,22930000
여,40대,10000만원이상,전문직,기혼,적극투자형,49086000
여,20대,5000만원미만,사무종사자,미혼,안정형,2935000
남,50대,1000만원미만,기타,기혼,위험중립형,1239000
여,50대,5000만원미만,전문직,미혼,적극투자형,4259000
여,50대,3000만원미만,사무종사자,기혼,안정추구형,3264000
남,40대,10000만원이상,서비스업,미혼,안정형,39746000
남,60대,10000만원미만,사무종사자,기혼,안정추구형,20315000
남,30대,5000만원미만,사무종사자,미혼,안정형,7976000
여,50대,10000만원미만,사무종사자,미혼,안정추구형,8206000
여,50대,5000만원미만,전문직,기혼,안정형,4565000
남,40대,3000만원미만,기타,기혼,적극투자형,1997000
여,20대,5000만원미만,자영업,기혼,공격투자형,3712000
남,50대,3000만원미만,전문직,기혼,공격투자형,2312000
남,40대,1000만원미만,자영업,미혼,적극투자형,971000
남,60대,1000만원미만,자영업,기혼,위험중립형,739000
여,60대,10000만원이상,전문직,미혼,위험중립형,32618000
남,20대,3000만원미만,자영업,미혼,위험중립형,2288000
여,50대,5000만원미만,사무종사자,기혼,안정추구형,6896000
